id,title,vote_average,vote_count
16366,Joseph: King of Dreams,6.4,167
281124,Screen Directors Playhouse:  Meet the Governor,0,0
357130,Tom and Jerry,0,0
128939,The Seine Meets Paris,7.5,2
352552,Hurricane of Fun: The Making of Wet Hot,6.5,16
276907,Legend,6.7,994
277710,Anesthesia,6,43
306943,The Outcasts,7.1,141
285841,Elephant Song,7.4,47
60061,Side Street Story,7.3,6
352173,Drishyam,7.5,49
353879,Phantom,5.5,19
328714,Assassin,0,0
324266,Disaster Playground,0,0
253253,Animals,6.2,9
301629,Addicted to Fresno,5,30
300542,Queen of Earth,6.2,58
93840,Blind Man,5.9,11
323373,Deathgasm,6.4,172
343289,I Am Evel Knievel,6.7,6
78572,All the Boys Are Called Patrick,6.1,11
335837,Therapy for a Vampire,5.9,12
288585,Silent Heart,6.2,16
59499,Mr. & Mrs. Incredible,5,4
349048,Daughter of the Lake,8.3,4
11204,Dresden,6.6,10
238398,Grantham and Rose,6.8,4
268009,Days of Hope,5,1
82313,Shoot First And Pray You Live,6,1
134144,The Italian,6,3
180759,Nice Guy,0,0
335874,Childless,4.5,2
306819,The Danish Girl,7.4,1689
224894,The Man Whose Mind Exploded,6,5
295401,Underdog,7.5,4
56554,Stag Night of the Dead,3.8,10
57876,Area 51,4.3,157
357935,Forbidden Area,6,1
263570,The Comedian,5,1
128634,Prototype,4.8,3
330171,Latin Lover,5.7,17
152787,Deaf Smith & Johnny Ears,6,1
297755,L♡DK,6.8,16
17433,Street Fighter Alpha - The Movie,6.2,13
241843,Cooties,5.4,216
141138,The Kung Fu Instructor,5.5,3
148622,Forgotten Tune for the Flute,4.5,2
32336,Station for Two,6.7,16
27920,A Summer to Remember,4.7,5
27924,Autumn Marathon,7.1,14
65142,The Most Charming and Attractive,5.8,7
73546,The Captivating Star of Happiness,5.7,7
27934,12 Chairs,7.4,16
27935,Ordinary Miracle,7.6,15
46010,Old Men: Robbers,6.7,6
63258,Carnival Night,5.8,13
57781,Old Hags,5.7,3
56547,The Garage,6.9,20
77986,A Key to the Bedroom,1,1
57778,Unbelievable Adventures of Italians in Russia,6.1,19
63303,Girl without an Address,5,1
78132,For the Matches,6.2,11
42275,It Can't Be!,6.7,9
80155,Incognito from St.Petersburg,6,2
71051,Sportloto-82,6.5,9
41605,Running the Sahara,6.5,4
31648,12 Chairs,7.3,24
324308,Steve Jobs: The Man in the Machine,6.4,134
87835,Inkubus,4.9,11
33789,Wasting Away,5.6,16
125558,Among Friends,4.1,25
266433,Ejecta,3.6,15
347328,"OMG, I'm a Robot!",10,1
319910,Broken Horses,5,10
252773,WTF,3.8,12
284279,Burnout,7.1,16
313922,Green Room,6.7,696
37923,Last Embrace,5.8,16
72614,"One-Two, Soldiers Were Going...",7,2
117863,The Overcoat,6,1
20899,The Adventures of Buratino,5.4,7
298432,Freeway: Crack in the System,9,2
108586,A Bunny's Tale,5,1
24436,A Diva's Christmas Carol,4.8,6
5900,The Dress,7,3
163428,Man Follows Birds,5,1
283587,Beasts of No Nation,7.6,476
328132,Earth's Golden Playground,0,0
293850,The Magic of Heineken,0,0
27724,Psychopathia Sexualis,5,1
285460,Limited Partnership,0,0
241739,Hell and Mr Fudge,0,0
261817,Gabriel,7.3,9
49693,The Reader,4.4,7
326441,Pernicious,4.7,26
273261,Red Knot,5.6,7
333344,Dirty Weekend,5.2,30
242462,The Activist,4,2
356216,The Rise of the Krays,4.5,19
296503,Dude Bro Party Massacre III,6.2,21
233490,Underdog Kids,4.1,7
261818,Glass Chin,5.5,3
328589,The Lady in the Van,6,225
338928,He Named Me Malala,5.6,51
317981,Bloodsucking Bastards,5.6,60
346093,KillerSaurus,5,1
280005,Blood Moon,5.6,9
355135,Hamtaro: The Captive Princess,0,0
72720,Hot Wheels Acceleracers: Ignition,7.7,6
150213,Pokémon the Movie: Kyurem vs. the Sword of Justice,5.5,28
50087,Pokémon: Zoroark: Master of Illusions,6.4,37
41091,...ing,6.6,17
318279,Meru,7.4,68
231392,Lost in the Stars,5,1
323674,6 Years,5.5,306
41144,To Save A Life,6.2,21
323366,Pod,3.9,44
345468,Contracted: Phase II,5.3,48
57627,A Little Thing Called Love,7.5,35
298865,Lost After Dark,4.7,35
191312,For Elise,4.8,13
279968,White Settlers,4.6,29
266061,Xenia,5.5,22
303903,Pokémon the Movie: Diancie and the Cocoon of Destruction,5.6,30
350499,Pokémon the Movie: Hoopa and the Clash of Ages,6.2,39
71118,Felicidades,5,1
68591,Snowglobe,6.3,8
286452,Varsity Blood,3.7,6
70069,Doomed,1.5,2
50506,Mrs. Miracle,5.2,24
90118,A Little Bit Zombie,5.4,27
42673,Santa Baby 2,4.5,5
275985,The Coed and the Zombie Stoner,3.4,17
350555,The Midwife,6.1,8
153781,Lasting,6.3,3
295884,Saving Christmas,1.7,25
104244,The Possessed,6.6,4
126415,Pride and Vengeance,6.3,3
95375,"Young, Violent, Dangerous",6,1
195768,City Under Siege,0,0
85784,The Double,4.3,3
95864,"10,000 Dollars for a Massacre",6.3,6
2798,Oscar,7.4,76
91060,Johnny Yuma,8,1
242262,La sedia della felicità,5.6,21
310123,Zid,7.5,2
287948,The Transporter Refueled,5.3,573
126832,Stan,4,2
218974,Redemption,10,2
154582,Artists Under the Big Top: Perplexed,6.7,3
89625,The Inextinguishable Fire,6.6,4
163942,Adrienn Pál,2.5,2
277261,The Fossil,5,1
197177,The Left Hand of the Law,6,1
193315,Too Much Johnson,6.5,4
5804,The Key to Reserva (La clave Reserva),7.6,18
86500,Picasso and Braque Go to the Movies,4,2
230896,Iron Man & Hulk: Heroes United,5.4,48
38060,The Lorax,7.8,16
46963,The Grinch Grinches the Cat in the Hat,9,3
96701,The Infernal Cakewalk,6.2,6
86868,La Vérité si je Mens ! 3,5.3,98
31359,Would I Lie to You? 2,6.4,81
294086,Tiger Orange,6.4,4
342474,Jenny's Wedding,5.3,145
310137,Bound to Vengeance,5.6,110
263472,Knock Knock,4.9,880
342021,Perfect Proposal,7.6,6
290714,The Surface,4.2,6
75901,The Conquest of Everest,7.3,4
312827,The Nightmare,5.6,92
318973,Welcome to Leith,6.4,26
50126,Fallen,6.4,40
264264,The Crossing,5.3,11
83827,In the Darkness of the Night,6.3,4
128174,Blood Thirst,4.5,4
87300,Alice in Wonderland,5.5,2
248561,Krampus: The Christmas Devil,2.6,18
300532,Unabomber: The True Story,6,3
80089,Parasite Dolls,4.3,4
111981,"Rabbit, Run",4,1
261192,Age of Cannibals,7.4,18
92780,"Aballay, the Man without Fear",4,2
296523,Man Down,6.3,65
283161,The Prophet,7.2,26
200813,The Blue Planet,8.1,51
299729,Banksy Does New York,6.9,32
120581,Convict's Code,0,0
65614,Dreaming of Space,5.7,3
271039,"Something, Anything",8,2
242115,The Missing Corpse,3,2
102155,Hitler,3.5,3
151731,The Negro Soldier,6,4
52060,Christmas Cupid,5,45
167733,Vamp U,4.7,30
258255,Mischief Night,5,6
211914,Unlucky Charms,2.8,4
104150,The Lottery,3.5,2
34204,Return to Halloweentown,5.7,62
106513,The Payoff,6.5,2
327749,Wish You Well,6.9,5
169794,All That I Am,5,1
45489,Sukeban Deka The Movie,0,0
324281,"Knock Knock, It's Tig Notaro",6.7,3
205076,Not My Life,3.5,2
162383,The Bridge,5,2
181574,Flash,6.2,5
215302,"What Next, Corporal Hargrove?",0,0
51272,Wolfy,7,7
81481,Silenced,8,88
48675,Small Town Folk,2.9,7
51836,Snow 2: Brain Freeze,4.4,7
28640,Devil's Den,4.8,6
65014,Female on the Beach,5.3,6
45052,The Pumpkin Karver,3.2,12
32285,Cornered!,4.1,9
74225,Killer Party,5,12
288154,Jersey Shore Massacre,3.4,23
108147,Rise of the Animals,2.8,5
46169,Twitches Too,5.5,51
74254,The House of Usher,5,3
338729,The Beauty Inside,8.1,41
300153,Life,5.9,128
307510,Children of God: Lost and Found,6,1
269961,Pourquoi Israël,10,1
319341,Daddy or Mommy,6.1,397
303991,Demolition,6.6,661
331592,Listening,5.5,31
351901,12 Rounds 3: Lockdown,4.6,41
60190,Beyond Darkness,6,3
358982,Eden Lodge,3.7,7
218576,Our Man in Tehran,6.5,3
356149,Robert the Doll,2.6,24
315335,Frau Müller muss weg!,5.9,25
81704,Romeos,6.7,22
65953,Gun Hill Road,5.3,7
222939,Middle Sexes: Redefining He and She,0,0
345931,American Poltergeist,2.6,21
345913,The Cutting Room,4.2,5
84418,Asylum of Satan,0,0
86271,Three on a Meathook,4,4
88348,The Zebra Killer,0,0
319076,Listen to Me Marlon,7.1,48
82939,Crab Trap,6.5,6
28064,Naked You Die,5.4,5
116194,Proteus,4.4,7
46025,Maléfique,6.1,30
139156,Stars 80,5.8,36
100243,Act of Violence,8,1
68023,Beaumarchais the Scoundrel,6.6,10
28538,The Snow Devils,2.8,6
91265,Lightning Bolt,0,0
128797,Killers Are Challenged,4,1
83121,The Long Hair of Death,6.5,2
84584,Devil of the Desert Against the Son of Hercules,3,1
22726,Battle of the Worlds,5.4,5
35611,Assignment: Outer Space,3.2,5
46436,Virtual Weapon,5,3
27909,Alien from the Deep,3.3,3
150839,Commando Leopard,6.6,5
101444,The Hunters of the Golden Cobra,5.9,4
8692,Invasion of the Flesh Hunters,5.7,21
36275,Killer Fish,5.6,9
114609,Death Rage,0,0
98027,Seven Dead in the Cat's Eye,6.4,10
77165,And God Said to Cain,5.1,5
96133,Vengeance,0,0
294543,Pelican Dreams,8,3
196761,Hal,7,19
326723,Snowden’s Great Escape,8.7,3
274483,Fool Circle,5.7,15
306838,Magallanes,9,1
284284,The Keeping Room,5.2,70
327389,Cigarette Burns,7.5,23
204255,We Are the Freaks,6.1,5
10317,Our Brand Is Crisis,5.8,196
340382,Attack on Titan II: End of the World,4.8,67
332839,Big Sky,4,21
63276,L'odore della notte,6.4,9
84858,Agneepath,6.3,46
118051,Cocktail,6.2,38
253450,The Assassin,6.6,158
356846,The Gamechangers,6.7,20
104973,White Cannibal Queen,4.9,4
28058,Hercules in the Haunted World,6.3,6
254302,High-Rise,5.3,355
296100,The Night Before,6.1,548
334538,Into the Forest,5.6,165
284294,Time Out of Mind,5.6,56
43457,Winter Meeting,0,0
284870,The Princess of France,4,2
121206,Villegas,5,1
17938,First Spaceship on Venus,4.3,14
352978,Chain of Command,5.3,11
322125,A Perfect Man,7,141
285840,The Editor,6.3,35
34381,On Broadway,0,0
253412,Everest,6.7,1805
212162,Puella Magi Madoka Magica the Movie Part III: Rebellion,7.3,36
152044,Puella Magi Madoka Magica the Movie Part II: Eternal,8,30
45492,Sukeban Deka the Movie 2: Counter-Attack from the Kazama Sisters,0,0
330764,The Brand New Testament,6.4,435
342550,You Carry Me,5,1
284875,Cut Snake,6.4,6
30294,The First Olympics: Athens 1896,9,1
105861,Last House in Istanbul,0,0
90094,Mean Frank and Crazy Tony,0,0
283711,Red Amnesia,6.6,6
49326,City Beneath the Sea,5,5
2004,Kebab Connection,6.6,20
2333,Buddenbrooks,6.1,8
1539,Keine Lieder über Liebe,8,2
11440,Hilde,6.2,3
334298,Monster Hunt,5.7,81
338421,Wild City,5.6,8
35922,The Rolling Stones: Cocksucker Blues,6,5
314365,Spotlight,7.8,2751
359108,Viva,7.4,12
336050,Son of Saul,7.1,285
270081,Diane,0,0
311417,Funny Farm,0,0
101420,Burden of Evil,3,2
333674,Intruders,5.7,153
344120,Rabid Dogs,5.6,32
245698,Pawn Sacrifice,6.7,272
325348,Hardcore Henry,6.2,780
57203,Mega Snake,3.8,6
211755,Hunter × Hunter: Phantom Rouge,6.7,29
321228,"Remake, Remix, Rip-Off: About Copy Culture & Turkish Pop Cinema",5.5,2
257237,Il castello,6.3,4
239523,Hunter × Hunter: The Last Mission,5.8,19
19430,15-Aug,5.9,4
109632,Carmen,6.3,4
239619,Hanna's Journey,5.5,7
65766,Bon appétit,5.3,8
15640,"Killing Is My Business, Honey",6.8,17
285598,Call Girl of Cthulhu,5.9,11
290382,Roger Waters: The Wall,7.7,45
295964,Burnt,6.3,974
157843,Queen of the Desert,6.1,61
353686,Visions,5.2,130
300839,Nobody from Nowhere,6.5,41
359105,Heneral Luna,8,16
154671,Vem älskar Yngve Frej?,8,1
315841,Ryuzo and the Seven Henchmen,6.8,14
91007,The Saint of Gamblers,3.5,2
11142,Der Clown - Tag der Vergeltung,4.7,3
243473,Mary of Nazareth,0,0
18303,If I Were a Rich Man,5.5,19
42427,Fair Play,5.4,5
322434,The Ceremony,7,1
38977,A Stranger of Mine,6.9,10
267970,Miss Hokusai,6.5,20
335310,Being Canadian,5.3,11
44827,Dor,6.8,4
160155,Life Is Ruff,4.5,10
24801,Cow Belles,4.9,59
73527,Genius,4.6,9
285838,Teen Lust,4.4,27
30921,Scanner Cop,5.5,4
322443,The Timber,4.1,17
240268,Sriracha,7.1,10
25088,The Willies,4.2,6
74555,Evil Things,4.1,15
296065,Last Shift,5.7,156
36588,The Immortal Voyage of Captain Drake,4.4,4
329263,Fuck You Goethe 2,6.6,286
290637,Pay the Ghost,5.1,204
45083,A Million,7.5,10
49961,A Song of Lisbon,8,12
139276,Un mundo cuadrado,6,1
269747,Catch Me Daddy,6,11
296750,The Furthest End Awaits,5.2,3
349498,Flying Colors,7.4,25
65586,"Davy Crockett, Indian Scout",1,1
201274,Infinite,0,0
20378,The Brave Little Toaster to the Rescue,6.8,21
312963,Macropolis,0,0
180685,Oh Willy...,6.4,5
54558,The Legend of Seven Cutter,5.7,3
42032,Angry Harvest,8,4
219435,Naked Under the Moon,8.3,3
27456,Thunderbolt,4.5,2
43551,A Date with the Falcon,7,4
18557,Acolytes,5.5,18
103066,Any And Every Which Way,4.5,2
72850,Babes in Toyland,4.8,5
43481,Black River,5.6,11
55612,Varg Veum - Black Sheep,6.1,10
322740,Seashore,6.9,41
205017,Lootera,6.6,27
66211,Fire in Babylon,5.2,5
136109,Consolation Marriage,5,1
51512,Dear Mr. Gacy,6.5,29
37571,Death Machines,5.6,7
340190,Drunk Wedding,3.8,9
92395,Evidence,5.1,47
329205,Ghoul,5.1,25
104709,Ghoul,4.7,5
9987,Headspace,4.9,12
110568,Island of Love,7.5,1
45326,Legion,3,4
119197,Let Go,6.2,8
44682,Resurrection County,5.3,7
65092,The Rite,6.9,11
84449,Remains,5.1,18
61502,Stolen Identity,3.4,4
66447,Tango,4.4,4
119478,Devil Seed,4.6,23
87706,The Dark,5.2,8
58432,The Dark Hour,5.9,21
86120,The Fighting Lady,5.3,2
15711,The Lost,6.1,18
175334,The Love Light,0,0
14169,Arizona Colt,7,1
27114,The Phantom of Crestwood,5,4
271736,The Program,6.1,176
184862,The Red Kimona,0,0
81660,The Selling,5.8,3
286789,The Warrior Empress,5,1
206480,Trade Winds,0,0
77197,True Women,5.2,7
186227,Vanessa: Her Love Story,0,0
40251,Witchboard 2: The Devil's Doorway,5.1,18
44656,My Little Bride,6.1,27
246299,Young Bride,0,0
90682,Love Is in the Air,4,1
300090,White Rabbit,6.3,20
342657,The Silenced,5.7,40
347697,Alice in Earnestland,6.2,9
344476,The Classified File,6.8,9
315509,Helios,5,15
343059,Hollywood Adventures,4.6,7
58895,Hush Little Baby,1,1
40341,Carnival of Souls,3.4,9
298582,Full Out,7.1,40
73339,The Boys Club,5.5,4
28805,Apaharan,5.5,10
268660,Bangalore Days,7.4,19
257160,Ohm Shanthi Oshaana,6.9,8
19657,Baazigar,6.8,29
173728,Sparsh,0,0
49035,Alaipayuthey,6.7,6
81273,The Dirty Picture,5.8,17
19636,Garam Masala,5.4,16
19637,Chup Chup Ke,5.3,14
54971,Dulhe Raja,6.2,8
170838,Mr. & Mrs. Khiladi,4.7,3
38637,Vaaranam Aayiram,7.5,13
97342,Vedam,6.1,6
182131,Little Witch Academia,7.1,62
58493,A Small Act,0,0
62368,Cat Shit One,6.2,16
245536,Rabbit and Deer,7.1,8
178755,"Arab Cortege, Geneva",5,1
312940,The Mole at the Sea,0,0
355545,Paul Taylor Creative Domain,0,0
285181,1001 Grams,5.7,11
289039,Factory Girl,6.5,2
298721,Cemetery of Splendour,4.4,50
322614,Crumbs,6.4,4
336805,Much Loved,6,41
341077,Tiger House,5.5,87
97110,The Tyrannical Father,7.7,10
74717,Courtyard of the Ballads,8.2,14
74718,O Costa d'África,8,5
278718,Star,5.9,13
293941,The Quiet Hour,4.5,25
342925,Everything Before Us,4.9,8
335490,The Idealist,7.6,9
40483,"You're a Good Sport, Charlie Brown",6.8,4
289191,I Am Here,4.9,22
2232,The Legend of Paul and Paula,6.8,5
126227,Desolation Canyon,6,2
144111,Nana,0,0
20361,Cemetery Without Crosses,6.5,10
295314,L'Oranais,8.2,6
337730,French Blood,5.9,35
95807,Ricochet,3.7,3
336149,Arthur & Merlin,5.4,14
32707,Breaking Dawn,5,8
330298,The Lady in the Car with Glasses and a Gun,4.6,41
267463,The 10 Year Plan,6.1,52
361138,Urban Family,6.7,3
10645,The Slurb,5.4,11
359325,Distractions,6.1,6
13305,Snow-White and Rose-Red,7.4,7
353500,Essex Boys: Law of Survival,5.4,6
104274,Blastfighter,3.9,11
311539,A Christmas Horror Story,5.5,100
459,Sissi: The Fateful Years of an Empress,7.1,77
457,Sissi,7.3,109
25234,Evil Ed,5.6,13
354667,RangiTaranga,6.3,3
40487,Robot Wars,4.2,6
38237,Robo Warriors,6.7,3
17874,Laserblast,2.5,23
26679,Spookies,4.1,10
66881,Nightbeast,3.3,9
6318,Vaya con Dios,6.5,5
353117,The Thread,6.4,7
78224,Certain Prey,4.3,10
255775,Spicy Love Soup,7,1
277967,Life Eternal,7.1,29
324245,7 Chinese Brothers,5.2,20
168981,Beautiful Days,0,0
96717,To New Shores,6.5,4
320736,Virgin Mountain,7,35
338767,From The Depths of My Heart,0,0
338273,Antarctica: Ice & Sky,6.5,4
361159,Navy Seals vs. Zombies,3.5,37
336268,Rosenwald,0,0
348295,The Laundryman,5,1
338072,A Bell for Ursli,7.5,3
40345,Delirium,5.4,6
68387,Bringing Ashley Home,6.7,3
341962,Stavitel chrámu,5,1
268099,Sleepless In New York,6,1
336660,Mediterranea,6.5,16
319995,The Club,6.6,66
337115,Alias Maria,5,3
159824,Hotel Transylvania 2,6.7,1528
360784,Hidden,6.5,189
330206,Anti-Social,5.2,10
289232,The Goob,7.1,16
314011,The Beat Beneath My Feet,7,11
316347,A Horse for Summer,8,3
58156,Pure,6.5,16
286301,The Dinner,6.3,39
72898,The Seven Deadly Sins,6,3
201284,From the Head,6,1
72642,Solitary,5.8,3
16013,Triple Dare,5.3,6
200325,"Life, Love & Celluloid",5,1
280668,Don't Think I've Forgotten: Cambodia's Lost Rock and Roll,8.7,3
286256,Tim Maia,6.3,22
26267,Now You See It...,5.6,17
115626,Stuck in the Suburbs,5.2,40
13968,Jump In!,5.4,80
36269,Winning London,5.8,51
22371,Minutemen,5.1,52
19294,30 Days Until I'm Famous,5.8,2
51824,2gether,4.5,4
50587,Too Young to Marry,3.6,4
243884,Fish & Cat,7,7
127367,When Day Breaks,5,1
136884,Dark Blood,6.8,4
192137,Not Waving But Drowning,7.3,3
356905,Oddball,6,26
124111,Jett Jackson: The Movie,4.2,3
16854,Snapphanar,6,2
79700,RUSH: Time Machine,8,6
45722,Don't Look Down,5.6,11
253112,Sheila Levine is Dead and Living in New York,0,0
49954,Orson Welles: The One-Man Band,6,1
123691,Dream Deceivers: The Story Behind James Vance vs. Judas Priest,10,1
346401,Daft Punk Unchained,7.1,54
207273,Chilling Visions: 5 Senses of Fear,4.9,17
33352,Aftermath,6.2,5
85207,Airborne,3.5,24
204582,An American Girl: Saige Paints the Sky,6.3,5
224778,The Gauntlet,5,8
142982,La corruzione,7,1
91926,Crawl,5.5,13
179847,First Love,7.5,2
39793,First Love,6.5,3
33984,First Love,6.3,4
134474,Godfather,6.9,4
69407,Varalaru,6.1,6
40139,Mansion of the Doomed,6.8,5
110433,Mrs. Santa Claus,0,0
84912,Murder in the Private Car,4,4
168375,Poker Alice,6,1
24094,Necessary Evil,3.3,5
120588,Something to Shout About,0,0
88012,Sparrows Can't Sing,5.9,4
87734,There's Always Vanilla,4.2,3
179868,The Affair,7,3
328930,Sunrise,7.3,3
28472,Silsila,4.8,4
288587,Wild Life,6.7,19
159215,The Silk Express,5,2
86040,"To Sir, with Love II",5.8,15
126464,Victim,4,1
83834,The Child,4.4,10
88390,Black Eye,7,1
117493,Blow for Blow,7,3
3145,The Horror of Frankenstein,5.6,14
46581,Immoral Tales,5.4,34
31927,One of Us,5,1
136146,Inside,7,10
157161,I Didn't Come Here to Die,4.7,7
36550,Jack and the Beanstalk,5.8,22
339530,Tremors 5: Bloodlines,5.2,96
108204,Double Teamed,5.6,16
6980,Horse Sense,4.1,8
306745,Freeheld,7.1,168
314385,By the Sea,5.4,159
116377,An Open Heart,6.2,3
309809,The Little Prince,7.6,771
241573,If You Build It,7.1,5
295317,Dark Star: HR Giger’s World,6.9,12
339320,Red Passport,0,0
292539,Food Chains,7.4,8
301228,Narcopolis,4.8,34
330112,Ashby,6.2,191
362046,4Got10,4.3,17
59230,Lucky Luciano,5.2,12
314402,Dheepan,6.8,135
332749,The Forecaster,7.3,9
361931,Ronaldo,6.4,119
85616,Svend,4.5,3
72785,The Flight of the Eagle,6.5,4
124980,Land of Dreams,6,2
88947,A Dollar Between the Teeth,5,1
144344,"A Man, a Horse, a Gun",0,0
42093,Marlene,7.3,4
42460,The Pedestrian,7,2
192236,Tales from the Vienna Woods,6.7,3
175924,Between the Lines,6,1
326333,"Liza, the Fox-Fairy",7.4,30
250535,Get Santa,6.7,18
320028,Il nome del figlio,6.4,89
250230,The Cut,6.6,24
111732,The Jackpot,5.5,4
65282,Gambling House,5.7,3
62091,City Across the River,5,1
35418,Nightmare,6,3
276770,The Work of Director Jonathan Glazer,8.7,3
47211,"Faster, Faster",5.7,10
318954,Beyond the Mask,5.7,24
297762,Wonder Woman,7.2,5025
47934,Independence Day 3,3.9,4
252983,Sly Cooper,0,0
302349,Iron Sky: The Coming Race,0,0
340488,Salt and Fire,5.8,15
339988,The Circle,5.4,1015
68730,Silence,7,754
352161,The Clan,6.4,120
28585,Bikini Girls on Ice,3.9,8
285689,Glen Campbell: I'll Be Me,7.1,16
63081,The Victim,6.5,6
67337,Killer Darts,6.3,6
46636,Nanga Parbat,6.6,9
296098,Bridge of Spies,7.2,2633
353616,Pitch Perfect 3,0,3
158675,Les Misérables in Concert - The 25th Anniversary,8,24
171759,The Lost Medallion: The Adventures of Billy Stone,5.6,13
71374,If I Die Before I Wake,7.5,2
336029,A Tale of Love and Darkness,3.9,28
82968,Blood of My Blood,6.8,10
138752,Return to Reason,6.3,12
316042,Hyena Road,6.1,51
304126,My Internship in Canada,6.3,11
27152,"Gone, But Not Forgotten",3.2,5
194548,Honey and the Pig,6.5,2
12794,Amnesia: The James Brighton Enigma,4.6,7
166733,Tsiou,4,1
307276,2,0,0
335138,Radical Grace,0,0
126934,A Ring of Endless Light,5.8,5
23142,Attack of the 60 Foot Centerfold,3.9,4
198200,Jodi Arias: Dirty Little Secret,4,13
106546,Moscow Heat,1.3,3
134782,The Italian Key,10,1
253533,Manam,7.8,12
84911,Coming Home,8,1
323661,Mune: Guardian of the Moon,7.1,97
362363,Directed by Sidney Lumet: How the Devil Was Made,0,0
324807,A Bigger Splash,6,158
111718,The Sun's Burial,6.6,5
88529,Good-for-Nothing,6.7,3
55011,Morlang,6,2
99760,El pico 2,6.3,4
133560,Youth in Fury,7,1
338312,Argo 2,9.3,2
273197,The Great Hypnotist,6.3,15
67977,I Just Want to Kiss You,5.5,2
295799,Iris,7.5,44
243352,Where Hope Grows,6.8,26
51428,Ghost Writer,6.3,3
141760,Numbered,0,0
346079,6 Ways to Die,4.2,10
244316,Into the Grizzly Maze,5.1,74
277190,Secrets of War,6.6,24
352208,Where to Invade Next,7.3,153
89774,"Air: Eating, Sleeping, Waiting and Playing",6.3,2
43206,Pitbullterje,6.5,5
156389,Runt Page,5.3,2
156388,The Pie-Covered Wagon,0,0
289097,Cell 213,5.1,18
67216,The Dead Will Tell,4.5,4
26301,The Hunt for the BTK Killer,4.7,11
357441,Karachi se Lahore,8,1
48426,The Pleasure Is All Mine,0,0
359364,Human,8.6,98
121869,Eisenstein in Guanajuato,6.4,21
310568,The Summer of Sangaile,6.1,24
319994,The Pearl Button,6.6,17
143769,Pennies from Heaven,8.2,5
336666,Sleeping Giant,6.3,9
319996,Chasuke's Journey,8,3
236873,Lulu in the Nude,6.8,11
357784,Roukli,0,1
314388,Mountains May Depart,7.1,57
223574,"Tent City, U.S.A",6.5,2
