Tweet,Sentimental,:),:-),:d,thanks,love,good,thank,see,happy,great,:(,:-(,miss,please,want,can't,time,sorry,one
@Blade4hire Goodnight and sweet dreams. :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@hesaffection are you the owner of the user @hesIovely ? : ),Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@dualityknight @bravefrontiergl lol sorry /-\ ultor is my very first hitter so...i favor him too much :)),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
@TheBookwormBaby Thank you! that's very kind.  I just finished working on more Little Explorers books btw which will be out next year.. :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@Mish23615351  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"@ZaloraID hi, im so interested about your internship program. But sadly, I cant access the Career Page. Can u help me with this issue? :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@JayMcGuiness happy birthday again! And please come back to singapore :-( 😿💓💓💕😚😚😚😚😚❤️❤️❤️❤️❤️ http://t.co/5LIiqJqpBt,Negative,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
Truth. :D http://t.co/EI7VtynLOx,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@MollyRosenblatt @Gonzo @Fox35Amy @luannesorrell @JaymeKingFox35 @Fox35John @ryanelijah @KOBprod I'm a fan of hair since I don't have any :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Looking for fun? KIK : slacke565 #kik #kikmeguys #blonde #kikchat #sexy #mpoints #kiksexting :( http://t.co/LReixn2h5o,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@extinctlwt fback? :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"It is funny, that the next anime that had it, was Umaru :D",Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@techin2b Thanks for the retweet my friends :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@gculloty87 @linda_regan @retrodramafans Yeah! She plays the pretty girl at the bus stop :) X,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I want to watch a movie, listen to Sizwe, eat and write my assignments at the same time.... But I can't do that :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
I will fulfil all your fantasies :) 👉 http://t.co/VuC1cI1E0u 👈💗 http://t.co/Ych5wJt7CI,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assignments :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"its trending.. follow the bobble link. :)
 https://t.co/HZxoiRe88H",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
My week off work is going far too quick!! :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@rikkixreid @rriiccaahh @Maeee_123 sorry na :((( next time pramis 😚,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
@Reckless_Yuki thanks -- Working on it! We are way overdue. Literally updating them right now. Mice are updated :D,Positive,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@halfmoonhalsey aw babe :((,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Hi.. Please say""happybirthday"" to me :) thanksss :) —  http://t.co/HPXV43LK5L",Positive,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y r older women hot :((((((((((((,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@DanReeve86 I am really sorry you received the wrong order :( We would like to sort this out straight away. Can you email Help@VeryHQ.co.uk?,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
@milesSI ruins the game for me. You'll notice many stop playing the game when there are many regens. They don't look realistic :( shame,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@fawadchaudhry May ALLAH save us from Pakistan`s Juudiciary :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
I'm so sick aahhhh i hate this feeling :-(,Negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Stats for the day have arrived. 1 new follower and NO unfollowers :) via http://t.co/YuKWG0fjm9.,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@jet_cer  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Downloading New Songs :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@MalcolmInx lmao if I can catch up to the point where I can watch weekly then I'll be ok with that if I make it to 700 &amp; there's 800 eps :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Why on earth did I assume it wouldn't rain in London? Most likely influenced by overall warm and dry past weeks in continental Europe :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
&amp; why tf can't i find subtitles for OITNB ? I need to understand Changs backstory :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
@MoominCapote Yayy! Good work - can't wait to have you on campus! :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
@Jeandysanglay  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@solodmssunshine thats me omg imsorry :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@adwyhz ticket da expire :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"i miss my king,future,boss, and RAIN :( http://t.co/RZTM0VKIlM",Negative,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
I miss Chris ' voice :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
@kalle_karvonen you are welcome Kalle :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I'm more active on @waTAOwat and I'm near to making this account private so... :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I still havent found my Handsome Jack drawing :((((,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@GeorgiaAnne1998 Aww I've already left!! I would have come and said hey if I had have seen it sooner :( Have a good night! X,Negative,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
To all @fatpunkstudio have a fabulous Friday and keep up the fantastic work!! :)),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@attepate I wanted to hug him after watching this :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Local legend :( https://t.co/VVLTlmOsQ0,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
homed &amp; omg I'm so tanned!!! :-(,Negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
i miss hello venus's old concepts tbh i rly like do you want some tea :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
@hattersleyblue3 You too :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
but you already have me. :(  https://t.co/CTmgOcgC54,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Girls with dimples. :) http://t.co/nL6lkRIE26 &gt;&gt; http://t.co/nZLj6SWgij http://t.co/BMPfRjAb2d,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@Circuit500 yeah but now I've lost my 's - calling it a day :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@RyanCooperXZ same here :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@ROBBOsickdog @ClassixOSRS will watch :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@Deedee_50Fly foreals :( a wesen uwesiti mj 😂😩,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"let's go for #더쇼 cast your vote for #GOT7 today @SBS_MTV 

:((((((((((((((((((((((((",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"@grillo_23 @sleepyjoe2 @Karnage90 @RichardDawkins Dear person, please study before embarrassing urself. Entropy works 100% w/ evolution :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
I want to go to my grandma and grandpa's farm! There's a lot of cow chicken sheeps horses fruits and vegetables there :( Aww help me!,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"""@aula_jr: @Jude_Mugabi I'm watching it. 2-0 Madrid leads.""
Supersport ain't showing it :-(",Negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Why am I not tierd  :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@somanygods human beings ARE NOT mere brain...u need a more holistic cosmovision...too narrow-minded :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@Barrastinian @chunkymark What if they had a child :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diz is my personal account. i also have fan acc. link in my bioooo :-( ay taray. yumu-youtuber.,Negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
I don’t care that I have to force myself to exercise even when my body is screaming with pain :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@BOOM_Cycle Hi! Would you like an @imPastel concert? Let me know your city and country and I'll start working on it! Thanks :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"@VMolapisi problem is, you want to do what's not suppose to happen on a Friday. FRIDAY will always win. TGIF! :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
That guy smells very uuughhhh. Grabe ka power :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"@UmmJihad1 funny how you use ""kuffar"" computers, cell phones and social media to spread your diarrhea though. Immigrant lice :D",Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"@sssniperwolf like how to fake gameplays ;) haha Im kidding, im kidding. You do good stuff :).",Positive,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"@claralikesarah actually, gf couscous is not as bad as I thought it would be. I'll send you some links :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@Floreani_Mgmt @DanOlsenMusic @UKOpenMic @BBC3 I was watching that and saw Dan on it :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@NZRR_S3 sorry :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"I just wanna see her face again, I miss her so much :( in 2 years hopefully http://t.co/uCSqlApqoX",Negative,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
"@kidrauhLogan FOLLOWED ME THANKS, AND
@justinbieber PLEASE FOLLOWED ME TOO :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Unsettled weather is the trend for the next few days. Sun this morning. Showers this afternoon. GH is 18C. Mixed bag for the weekend :-(.,Negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Future didn't show up :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MY kik - abligaverins7 #kik #hornykik #photooftheday #kikchat #likeforlike #indiemusic #sexygirlbypreciouslemmy :( http://t.co/CCr5mIKmMZ,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
bestfriend like Ed plsss :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
forever no food at home &amp; the food in school is not even nice :-((,Negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"#ff @WomenEd @Miss_Wilsey @EquitableEd @LCLL_Director @nataliehscott @HelenaMarsh81 @BLC_Head34 

Excited to meet with you all (or Skype) :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
They didn't care that I was a Muslim :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@Saskia_TeamLH44 Thanks baby girl. You too!! :) xx,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Backed out :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@MelodySpetko Rock muscles! :D #iLikeit,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MY kik - hatessuce32429 #kik #kikme #lgbt #tinder #nsfw #akua #cumshot :) http://t.co/TnHJD36yzf,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@Chileeers looks like a great way to spend a Friday afternoon! Enjoy your marathon on iflix! :),Positive,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The night when everybody starts to remember they have homework that is due tomorrow... :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@xwing_t65 I will definitely post about it in my blog! :) It's such an elaborate project and I am doing thing I never did before.,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I can't go to hallyu on sunday :((((( so sad,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
@chelsea_acker Just make sure you have us Rubber Ducks with you! It's not a proper bath without us! :-) #quacketyquack,Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
im sorry im getting all personal and stuff but its really bothering me and i cant stop crying about it but i dont have anyone to talk to :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
@Vladimir_EShop @VladimirBank thanks :),Positive,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meet Rakna :-) already love this little guy so much http://t.co/L8KX8flvcl,Positive,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"@zaynmalik please come back! We Love You So Much! &lt;3 :( 
#ZaynComeBackTo1D 
#ZaynIsComingBackOnJuly26 
#zayniscomingback",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"chill at SMU oval :D
'Coz I am a of basketball player now. Whahahaha!
 #SOAmazing https://t.co/Y3sDCZ6RMk",Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@fenestawindows Now You Scaring Me :( #Fenestoscope,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
didn't bring key :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
that sad moment when u r leaving in two days :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Feels like a lifetime ! We finish on the same day :( !! Party time @xBethanyOystonx Xxx,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
@AddyOliver96 fuck up some commas by future :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@izzsugden yeah I've seen something about tinder on fb!! I was rooting for them :( but the other woman is frustrating me being so awkward!,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Rejection is the reason why people deny what they really feel.
:( @maryjan71973628",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Looking for fun? SNAPCHAT : LeanneRiner19 #snapchat #kiksexting #porno #selfies #l4l #weloveyounamjoon #kiksexting :) http://t.co/20pODm7d8j,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I guess sleep was just not in my list of things to do today :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oh my gosh traffic :(( I'm hungrrrryyy!!,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"And number two of the week done, Gorefiend Mythic live :) https://t.co/92qDj6GfJy",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Very bright weather today! Hope London is this hot tommorow! Can't wait to go there tommorow! :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@raydio2 You might like this :)  https://t.co/CUMO6EyiyQ,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@ZappingZach same :-(,Negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
@tomfooled @ReadingLibDems Great! I've got a lot to learn so I'll have lots of questions for you :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@gunnersx4 Hi Brian I'll  get it shipped today for you and it can take between 2-3 weeks to Australia. Many thanks :) http://t.co/IBoe0e1aXt,Positive,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
When you're congratulating your friend on his graduation but you lose the plot. :D http://t.co/lRGfvh3yWg,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@ZaynZaynmalik30  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@Swift__Girl Agreed. Suspicious Minds :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I'm sure ""@MTNza: @ThapeloMokz It would be sad to see you go Thapelo :( \OP""",Negative,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
hugs baek tight : (,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
So long subliminal messages :) -H #EATmeat #BREWproject #lovenafianna http://t.co/TkDvEYQFBO,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
My ghost #bae :D #love  #TagsForLikesApp #instagood #me #smile #follow #cute #photooftheday #tbt… https://t.co/KLSHoO7UgP,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@koreanplease but i want them to win today :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
I want to get into Dota but fuck me it's just not for me :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
I know both of you have your own life but I want to see you in the same picture :-( #parijat #sad #WillMissYouParijat http://t.co/WHJfmcRZWX,Negative,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
Little Man and I have just watched the weather forecast. We are having a lazy cosy day today for the first day of the holidays! :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Back home :( (@ Rize Meydan) https://t.co/raRIqmgCJJ,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Dry, hot, scorching summer #FF :) @infocffm @MediationMK @ExeterMediation @KentFMS @EssexMediation",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not a smooth handover :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Wayward Pines later!:),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@savannahx___ feel better :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I'ts buffering for me :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@stalkerIDOL_ done :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thanks :) https://t.co/FSMTlXYcqK,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@vaninatwilight Yeheyy! thank you so much Pinya!! :) whoooah for the win,Positive,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"OnKey!!! :-* :-*  &gt;,,&lt;!! nice edit(?) LOL :-* sexy umma pervert onyu appa/? *kidding* :D @skehehdanfdldi http://t.co/bpeftSb4AI",Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Web Whatsapp volta a funcionar com iPhone jailbroken. :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@NAYAKHK 2)IndiraG wanted Judiciary to be committed to Govt policy. Now they want RBI to be committed. But I know many have similar views :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
@perriesjades where's black magic?:(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15 Days ago Danny took my wig and put it onto mark's head I want to go back there @thescript @TheScript_Danny :( ♥ https://t.co/9ojA3FPxKF,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
@Kaelaris @FollowDeman I want to go too but I'm sure I'm already stuck somewhere :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"""Keep smiling because life is a beautiful thing and there is so much to smile about :)
I have many… https://t.co/h9gtZ0Y99u",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
All I've been doing is watch cooking tutorials :( these are not the things I had planned for summer,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@milay_44 yeah :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@josephcaptures sure! go cuss out some teenage girls and post a video of it! i'm sure the feedback will be amazing :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@wintermaximoffs Hey Cam! We come in peace :) What can we do to help? /C,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@shabanadas @FatimaAli52 emotions make us human :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@ArcticMonkeys please release a new album :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
LONG HAIRED MEN MAKE MY WORLD A BETTER PLACE : ),Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"@xbiebsft5sos FOLLOWED ME THANKS, AND
@justinbieber PLEASE FOLLOWED ME TOO :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@KimKardashian @KendallJenner @KylieJenner @khloekardashian @kourtneykardash Cool..... congrats Kylie!!  U all look so nice    :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@FCUnitedMcr getting close now. Can't wait for the new season :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@aaronbethunee I'm sofa surfing :) cunt,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@jenxmish @wittykrushnic you are the only thing that i need :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
It's going to be a nice Mother Daughter day out today :)) even though it's raining this morning! Have a great day folks xx,Positive,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sorry :( https://t.co/Q5TAYjrQ8K,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@leebattrick @OldManMyke @Joel__Henry @gregpiskosz @wakeofgodzilla ha ha im actually happy with pick :),Positive,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
@notakimchi @LexasArmy but.. buti thought  ure my poop friend :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Yahuda nosmet, Thank you for following my Twitter account :-) http://t.co/CPDOg3gMoR",Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@LigiaMonroy don't forget to dream about me :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@mycoleenromance srsly i order it all the time :-(,Negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
@JonsCrazyTweets I actually tried that blend it's really good! Also has good health benefits too. :),Positive,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"@Garfyville In Bath? :) Even we don’t have wheelie bins, nowhere to put them @paulmutton",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"@Worthless_Bums SM1 wasn't that bad. I mean, I only got mutilated by a robot that shot through a wall I didn't know could be destroyed...&gt;:(",Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sometimes I hate it when my heart wants something ♥ &gt;:-(,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@KristophCajon I have a trip to philly in December so after that :) I'd love to come out there dude.,Positive,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@FC_TEAMJK3T follback :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I have a bad sleep difficiency :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@OpTic_Mochila These are not facts bro :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Add me on KIK : ughtmed545 #kik #kikmeguys #kissme #nudes #likeforfollow #musicbiz #sexysasunday :) http://t.co/bgTjjz7fFN,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"@saneliur I make sure to always have tissues, chocolate and tea for every #Hannibal episode :) It just doesn't work any other way for me :)",Positive,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@mz_chocl8bear dude I didn't get the dm :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
new guitar :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"@rodtamepoet  ""Rod Tame is embracing his inner actor with aplomb"" :-) Congratulations mate",Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@majesticnobhd I DREW ALEKS :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"""Eh guys ganas face ah"" :( https://t.co/b9B6ofCXsm",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
nooo :(  I wasn't prepared http://t.co/4sZYb7zFwv,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@wacom helppp :(. I'm in the U.S and want to order a refurbished cintiq companion online but my card originates from outside the U.S,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
wwoooo late nite drawings everyone come watch :) https://t.co/iWTWzRFrKt,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@lugellhorn I hate you :((( see you at 9:15??,Negative,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
I care about Maggie but she is a psycho bitch I want to kill myself and take a two day vacation off twitter :( wahhh,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
@luckybsmith I'm dead...thank you for doing this to me :)),Positive,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bri is falling asleep :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
